timestamp,pod,cpu(millicores),memory(bytes),%cpu,num_pods
2025-04-22 19:38:13,nginx-basic-76dd66bf4f-z4hxv,3,15Mi,3.00,1
2025-04-22 19:38:23,nginx-basic-76dd66bf4f-z4hxv,1,15Mi,1.00,1
2025-04-22 19:38:33,nginx-basic-76dd66bf4f-z4hxv,1,15Mi,1.00,1
2025-04-22 19:38:43,nginx-basic-76dd66bf4f-z4hxv,4,15Mi,4.00,1
2025-04-22 19:38:54,nginx-basic-76dd66bf4f-z4hxv,8,15Mi,8.00,1
2025-04-22 19:39:04,nginx-basic-76dd66bf4f-z4hxv,8,15Mi,8.00,1
2025-04-22 19:39:14,nginx-basic-76dd66bf4f-z4hxv,11,16Mi,11.00,1
2025-04-22 19:39:24,nginx-basic-76dd66bf4f-z4hxv,16,16Mi,16.00,1
2025-04-22 19:39:34,nginx-basic-76dd66bf4f-z4hxv,16,16Mi,16.00,1
2025-04-22 19:39:44,nginx-basic-76dd66bf4f-z4hxv,21,16Mi,21.00,1
2025-04-22 19:39:54,nginx-basic-76dd66bf4f-z4hxv,26,16Mi,26.00,1
2025-04-22 19:40:04,nginx-basic-76dd66bf4f-z4hxv,26,16Mi,26.00,1
2025-04-22 19:40:15,nginx-basic-76dd66bf4f-z4hxv,29,16Mi,29.00,1
2025-04-22 19:40:25,nginx-basic-76dd66bf4f-z4hxv,34,16Mi,34.00,1
2025-04-22 19:40:35,nginx-basic-76dd66bf4f-z4hxv,44,16Mi,44.00,1
2025-04-22 19:40:45,nginx-basic-76dd66bf4f-z4hxv,44,16Mi,44.00,1
2025-04-22 19:40:55,nginx-basic-76dd66bf4f-z4hxv,54,16Mi,54.00,1
2025-04-22 19:41:05,nginx-basic-76dd66bf4f-z4hxv,64,16Mi,64.00,1
2025-04-22 19:41:15,nginx-basic-76dd66bf4f-z4hxv,64,16Mi,64.00,2
2025-04-22 19:41:26,nginx-basic-76dd66bf4f-2l2jj,5,15Mi,5.00,2
2025-04-22 19:41:26,nginx-basic-76dd66bf4f-z4hxv,71,16Mi,71.00,2
2025-04-22 19:41:36,nginx-basic-76dd66bf4f-2l2jj,1,15Mi,1.00,2
2025-04-22 19:41:36,nginx-basic-76dd66bf4f-z4hxv,76,16Mi,76.00,2
2025-04-22 19:41:46,nginx-basic-76dd66bf4f-2l2jj,1,15Mi,1.00,2
2025-04-22 19:41:46,nginx-basic-76dd66bf4f-z4hxv,76,16Mi,76.00,2
2025-04-22 19:41:56,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:41:56,nginx-basic-76dd66bf4f-z4hxv,65,16Mi,65.00,2
2025-04-22 19:42:06,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:42:06,nginx-basic-76dd66bf4f-z4hxv,56,16Mi,56.00,2
2025-04-22 19:42:16,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:42:16,nginx-basic-76dd66bf4f-z4hxv,56,16Mi,56.00,2
2025-04-22 19:42:27,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:42:27,nginx-basic-76dd66bf4f-z4hxv,45,17Mi,45.00,2
2025-04-22 19:42:37,nginx-basic-76dd66bf4f-2l2jj,1,15Mi,1.00,2
2025-04-22 19:42:37,nginx-basic-76dd66bf4f-z4hxv,38,16Mi,38.00,2
2025-04-22 19:42:47,nginx-basic-76dd66bf4f-2l2jj,1,15Mi,1.00,2
2025-04-22 19:42:47,nginx-basic-76dd66bf4f-z4hxv,38,16Mi,38.00,2
2025-04-22 19:42:57,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:42:57,nginx-basic-76dd66bf4f-z4hxv,26,16Mi,26.00,2
2025-04-22 19:43:07,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:43:07,nginx-basic-76dd66bf4f-z4hxv,17,16Mi,17.00,2
2025-04-22 19:43:17,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:43:17,nginx-basic-76dd66bf4f-z4hxv,17,16Mi,17.00,2
2025-04-22 19:43:28,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:43:28,nginx-basic-76dd66bf4f-z4hxv,6,16Mi,6.00,2
2025-04-22 19:43:38,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:43:38,nginx-basic-76dd66bf4f-z4hxv,0,16Mi,0,2
2025-04-22 19:43:48,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:43:48,nginx-basic-76dd66bf4f-z4hxv,0,16Mi,0,2
2025-04-22 19:43:58,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:43:58,nginx-basic-76dd66bf4f-z4hxv,0,16Mi,0,2
2025-04-22 19:44:08,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:44:08,nginx-basic-76dd66bf4f-z4hxv,0,16Mi,0,2
2025-04-22 19:44:19,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:44:19,nginx-basic-76dd66bf4f-z4hxv,0,16Mi,0,2
2025-04-22 19:44:29,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:44:29,nginx-basic-76dd66bf4f-z4hxv,0,16Mi,0,2
2025-04-22 19:44:39,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:44:39,nginx-basic-76dd66bf4f-z4hxv,0,16Mi,0,2
2025-04-22 19:44:49,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:44:49,nginx-basic-76dd66bf4f-z4hxv,0,16Mi,0,2
2025-04-22 19:44:59,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:44:59,nginx-basic-76dd66bf4f-z4hxv,0,16Mi,0,2
2025-04-22 19:45:10,nginx-basic-76dd66bf4f-2l2jj,0,15Mi,0,2
2025-04-22 19:45:10,nginx-basic-76dd66bf4f-z4hxv,0,16Mi,0,2
