timestamp,pod,cpu(millicores),memory(bytes),%cpu,num_pods
2025-04-22 11:08:06,nginx-basic-76dd66bf4f-j8dhv,0,15Mi,0,1
2025-04-22 11:08:16,nginx-basic-76dd66bf4f-j8dhv,0,15Mi,0,1
2025-04-22 11:08:26,nginx-basic-76dd66bf4f-j8dhv,2,15Mi,2.00,1
2025-04-22 11:08:36,nginx-basic-76dd66bf4f-j8dhv,6,16Mi,6.00,1
2025-04-22 11:08:47,nginx-basic-76dd66bf4f-j8dhv,6,16Mi,6.00,1
2025-04-22 11:08:57,nginx-basic-76dd66bf4f-j8dhv,10,16Mi,10.00,1
2025-04-22 11:09:07,nginx-basic-76dd66bf4f-j8dhv,14,16Mi,14.00,1
2025-04-22 11:09:17,nginx-basic-76dd66bf4f-j8dhv,14,16Mi,14.00,1
2025-04-22 11:09:27,nginx-basic-76dd66bf4f-j8dhv,17,16Mi,17.00,1
2025-04-22 11:09:37,nginx-basic-76dd66bf4f-j8dhv,24,16Mi,24.00,1
2025-04-22 11:09:47,nginx-basic-76dd66bf4f-j8dhv,24,16Mi,24.00,1
2025-04-22 11:09:57,nginx-basic-76dd66bf4f-j8dhv,28,16Mi,28.00,1
2025-04-22 11:10:08,nginx-basic-76dd66bf4f-j8dhv,34,16Mi,34.00,1
2025-04-22 11:10:18,nginx-basic-76dd66bf4f-j8dhv,34,16Mi,34.00,1
2025-04-22 11:10:28,nginx-basic-76dd66bf4f-j8dhv,37,16Mi,37.00,1
2025-04-22 11:10:38,nginx-basic-76dd66bf4f-j8dhv,43,16Mi,43.00,1
2025-04-22 11:10:48,nginx-basic-76dd66bf4f-j8dhv,43,16Mi,43.00,1
2025-04-22 11:10:58,nginx-basic-76dd66bf4f-j8dhv,55,17Mi,55.00,1
2025-04-22 11:11:08,nginx-basic-76dd66bf4f-j8dhv,64,16Mi,64.00,1
2025-04-22 11:11:18,nginx-basic-76dd66bf4f-j8dhv,64,16Mi,64.00,1
2025-04-22 11:11:28,nginx-basic-76dd66bf4f-j8dhv,69,17Mi,69.00,1
2025-04-22 11:11:39,nginx-basic-76dd66bf4f-j8dhv,65,16Mi,65.00,1
2025-04-22 11:11:49,nginx-basic-76dd66bf4f-j8dhv,65,16Mi,65.00,1
2025-04-22 11:11:59,nginx-basic-76dd66bf4f-j8dhv,62,17Mi,62.00,1
2025-04-22 11:12:09,nginx-basic-76dd66bf4f-j8dhv,54,16Mi,54.00,1
2025-04-22 11:12:19,nginx-basic-76dd66bf4f-j8dhv,54,16Mi,54.00,1
2025-04-22 11:12:29,nginx-basic-76dd66bf4f-j8dhv,42,16Mi,42.00,1
2025-04-22 11:12:39,nginx-basic-76dd66bf4f-j8dhv,33,16Mi,33.00,1
2025-04-22 11:12:50,nginx-basic-76dd66bf4f-j8dhv,33,16Mi,33.00,1
2025-04-22 11:13:00,nginx-basic-76dd66bf4f-j8dhv,23,16Mi,23.00,1
2025-04-22 11:13:10,nginx-basic-76dd66bf4f-j8dhv,12,16Mi,12.00,1
2025-04-22 11:13:20,nginx-basic-76dd66bf4f-j8dhv,2,16Mi,2.00,1
2025-04-22 11:13:30,nginx-basic-76dd66bf4f-j8dhv,2,16Mi,2.00,1
2025-04-22 11:13:40,nginx-basic-76dd66bf4f-j8dhv,0,16Mi,0,1
2025-04-22 11:13:50,nginx-basic-76dd66bf4f-j8dhv,0,16Mi,0,1
2025-04-22 11:14:01,nginx-basic-76dd66bf4f-j8dhv,0,16Mi,0,1
2025-04-22 11:14:11,nginx-basic-76dd66bf4f-j8dhv,0,16Mi,0,1
2025-04-22 11:14:21,nginx-basic-76dd66bf4f-j8dhv,0,16Mi,0,1
2025-04-22 11:14:31,nginx-basic-76dd66bf4f-j8dhv,0,16Mi,0,1
2025-04-22 11:14:41,nginx-basic-76dd66bf4f-j8dhv,0,16Mi,0,1
2025-04-22 11:14:51,nginx-basic-76dd66bf4f-j8dhv,0,16Mi,0,1
2025-04-22 11:15:02,nginx-basic-76dd66bf4f-j8dhv,0,16Mi,0,1
2025-04-22 11:15:12,nginx-basic-76dd66bf4f-j8dhv,0,16Mi,0,1
2025-04-22 11:15:22,nginx-basic-76dd66bf4f-j8dhv,0,16Mi,0,1
2025-04-22 11:15:32,nginx-basic-76dd66bf4f-j8dhv,0,16Mi,0,1
2025-04-22 11:15:42,nginx-basic-76dd66bf4f-j8dhv,0,16Mi,0,1
