timestamp,pod,cpu(millicores),memory(bytes),%cpu,num_pods
2025-04-16 00:27:24,nginx-basic-76dd66bf4f-bqz5k,0,15Mi,0,1
2025-04-16 00:27:34,nginx-basic-76dd66bf4f-bqz5k,2,15Mi,2.00,1
2025-04-16 00:27:44,nginx-basic-76dd66bf4f-bqz5k,2,15Mi,2.00,1
2025-04-16 00:27:54,nginx-basic-76dd66bf4f-bqz5k,4,15Mi,4.00,1
2025-04-16 00:28:04,nginx-basic-76dd66bf4f-bqz5k,6,16Mi,6.00,1
2025-04-16 00:28:14,nginx-basic-76dd66bf4f-bqz5k,6,16Mi,6.00,1
2025-04-16 00:28:25,nginx-basic-76dd66bf4f-bqz5k,8,15Mi,8.00,1
2025-04-16 00:28:35,nginx-basic-76dd66bf4f-bqz5k,10,15Mi,10.00,1
2025-04-16 00:28:45,nginx-basic-76dd66bf4f-bqz5k,10,15Mi,10.00,1
2025-04-16 00:28:55,nginx-basic-76dd66bf4f-bqz5k,12,16Mi,12.00,1
2025-04-16 00:29:05,nginx-basic-76dd66bf4f-bqz5k,15,16Mi,15.00,1
2025-04-16 00:29:15,nginx-basic-76dd66bf4f-bqz5k,15,16Mi,15.00,1
2025-04-16 00:29:25,nginx-basic-76dd66bf4f-bqz5k,15,16Mi,15.00,1
2025-04-16 00:29:35,nginx-basic-76dd66bf4f-bqz5k,18,16Mi,18.00,1
2025-04-16 00:29:45,nginx-basic-76dd66bf4f-bqz5k,18,16Mi,18.00,1
2025-04-16 00:29:55,nginx-basic-76dd66bf4f-bqz5k,20,16Mi,20.00,1
2025-04-16 00:30:06,nginx-basic-76dd66bf4f-bqz5k,25,16Mi,25.00,1
2025-04-16 00:30:16,nginx-basic-76dd66bf4f-bqz5k,25,16Mi,25.00,1
2025-04-16 00:30:26,nginx-basic-76dd66bf4f-bqz5k,27,16Mi,27.00,1
2025-04-16 00:30:36,nginx-basic-76dd66bf4f-bqz5k,31,16Mi,31.00,1
2025-04-16 00:30:46,nginx-basic-76dd66bf4f-bqz5k,31,16Mi,31.00,1
2025-04-16 00:30:56,nginx-basic-76dd66bf4f-bqz5k,34,16Mi,34.00,1
2025-04-16 00:31:06,nginx-basic-76dd66bf4f-bqz5k,39,16Mi,39.00,1
2025-04-16 00:31:16,nginx-basic-76dd66bf4f-bqz5k,39,16Mi,39.00,1
2025-04-16 00:31:26,nginx-basic-76dd66bf4f-bqz5k,43,16Mi,43.00,1
2025-04-16 00:31:37,nginx-basic-76dd66bf4f-bqz5k,48,16Mi,48.00,1
2025-04-16 00:31:47,nginx-basic-76dd66bf4f-bqz5k,48,16Mi,48.00,1
2025-04-16 00:31:57,nginx-basic-76dd66bf4f-bqz5k,51,16Mi,51.00,1
2025-04-16 00:32:07,nginx-basic-76dd66bf4f-bqz5k,54,16Mi,54.00,1
2025-04-16 00:32:17,nginx-basic-76dd66bf4f-bqz5k,53,17Mi,53.00,1
2025-04-16 00:32:27,nginx-basic-76dd66bf4f-bqz5k,53,17Mi,53.00,1
2025-04-16 00:32:37,nginx-basic-76dd66bf4f-bqz5k,61,16Mi,61.00,1
2025-04-16 00:32:47,nginx-basic-76dd66bf4f-bqz5k,65,16Mi,65.00,2
2025-04-16 00:32:57,nginx-basic-76dd66bf4f-bqz5k,65,16Mi,65.00,2
2025-04-16 00:33:08,nginx-basic-76dd66bf4f-bqz5k,69,16Mi,69.00,2
2025-04-16 00:33:08,nginx-basic-76dd66bf4f-wpb2t,4,15Mi,4.00,2
2025-04-16 00:33:18,nginx-basic-76dd66bf4f-bqz5k,66,17Mi,66.00,2
2025-04-16 00:33:18,nginx-basic-76dd66bf4f-wpb2t,6,15Mi,6.00,2
2025-04-16 00:33:28,nginx-basic-76dd66bf4f-bqz5k,66,17Mi,66.00,2
2025-04-16 00:33:28,nginx-basic-76dd66bf4f-wpb2t,6,15Mi,6.00,2
2025-04-16 00:33:38,nginx-basic-76dd66bf4f-bqz5k,63,17Mi,63.00,2
2025-04-16 00:33:38,nginx-basic-76dd66bf4f-wpb2t,3,15Mi,3.00,2
2025-04-16 00:33:48,nginx-basic-76dd66bf4f-bqz5k,30,16Mi,30.00,2
2025-04-16 00:33:48,nginx-basic-76dd66bf4f-wpb2t,0,15Mi,0,2
2025-04-16 00:33:58,nginx-basic-76dd66bf4f-bqz5k,30,16Mi,30.00,2
2025-04-16 00:33:58,nginx-basic-76dd66bf4f-wpb2t,0,15Mi,0,2
2025-04-16 00:34:08,nginx-basic-76dd66bf4f-bqz5k,1,16Mi,1.00,2
2025-04-16 00:34:08,nginx-basic-76dd66bf4f-wpb2t,1,15Mi,1.00,2
2025-04-16 00:34:19,nginx-basic-76dd66bf4f-bqz5k,0,16Mi,0,2
2025-04-16 00:34:19,nginx-basic-76dd66bf4f-wpb2t,0,15Mi,0,2
