timestamp,pod,cpu(millicores),memory(bytes),%cpu,num_pods
2025-04-22 16:45:50,nginx-basic-76dd66bf4f-bmfzd,0,15Mi,0,1
2025-04-22 16:46:00,nginx-basic-76dd66bf4f-bmfzd,0,15Mi,0,1
2025-04-22 16:46:11,nginx-basic-76dd66bf4f-bmfzd,1,15Mi,1.00,1
2025-04-22 16:46:21,nginx-basic-76dd66bf4f-bmfzd,4,15Mi,4.00,1
2025-04-22 16:46:31,nginx-basic-76dd66bf4f-bmfzd,4,15Mi,4.00,1
2025-04-22 16:46:41,nginx-basic-76dd66bf4f-bmfzd,5,16Mi,5.00,1
2025-04-22 16:46:51,nginx-basic-76dd66bf4f-bmfzd,8,15Mi,8.00,1
2025-04-22 16:47:01,nginx-basic-76dd66bf4f-bmfzd,8,15Mi,8.00,1
2025-04-22 16:47:11,nginx-basic-76dd66bf4f-bmfzd,9,16Mi,9.00,1
2025-04-22 16:47:21,nginx-basic-76dd66bf4f-bmfzd,12,16Mi,12.00,1
2025-04-22 16:47:31,nginx-basic-76dd66bf4f-bmfzd,12,16Mi,12.00,1
2025-04-22 16:47:42,nginx-basic-76dd66bf4f-bmfzd,14,16Mi,14.00,1
2025-04-22 16:47:52,nginx-basic-76dd66bf4f-bmfzd,15,16Mi,15.00,1
2025-04-22 16:48:02,nginx-basic-76dd66bf4f-bmfzd,15,16Mi,15.00,1
2025-04-22 16:48:12,nginx-basic-76dd66bf4f-bmfzd,17,16Mi,17.00,1
2025-04-22 16:48:22,nginx-basic-76dd66bf4f-bmfzd,21,16Mi,21.00,1
2025-04-22 16:48:32,nginx-basic-76dd66bf4f-bmfzd,21,16Mi,21.00,1
2025-04-22 16:48:42,nginx-basic-76dd66bf4f-bmfzd,25,16Mi,25.00,1
2025-04-22 16:48:52,nginx-basic-76dd66bf4f-bmfzd,27,16Mi,27.00,1
2025-04-22 16:49:03,nginx-basic-76dd66bf4f-bmfzd,27,16Mi,27.00,1
2025-04-22 16:49:13,nginx-basic-76dd66bf4f-bmfzd,30,16Mi,30.00,1
2025-04-22 16:49:23,nginx-basic-76dd66bf4f-bmfzd,36,16Mi,36.00,1
2025-04-22 16:49:33,nginx-basic-76dd66bf4f-bmfzd,36,16Mi,36.00,1
2025-04-22 16:49:43,nginx-basic-76dd66bf4f-bmfzd,36,16Mi,36.00,1
2025-04-22 16:49:53,nginx-basic-76dd66bf4f-bmfzd,41,16Mi,41.00,1
2025-04-22 16:50:03,nginx-basic-76dd66bf4f-bmfzd,41,16Mi,41.00,1
