timestamp,pod,cpu(millicores),memory(bytes),%cpu,num_pods
2025-04-23 04:09:26,nginx-basic-76dd66bf4f-mm98s,0,15Mi,0,1
2025-04-23 04:09:36,nginx-basic-76dd66bf4f-mm98s,3,15Mi,3.00,1
2025-04-23 04:09:47,nginx-basic-76dd66bf4f-mm98s,3,15Mi,3.00,1
2025-04-23 04:09:57,nginx-basic-76dd66bf4f-mm98s,7,16Mi,7.00,1
2025-04-23 04:10:07,nginx-basic-76dd66bf4f-mm98s,11,15Mi,11.00,1
2025-04-23 04:10:17,nginx-basic-76dd66bf4f-mm98s,11,15Mi,11.00,1
2025-04-23 04:10:27,nginx-basic-76dd66bf4f-mm98s,15,16Mi,15.00,1
2025-04-23 04:10:37,nginx-basic-76dd66bf4f-mm98s,19,16Mi,19.00,1
2025-04-23 04:10:47,nginx-basic-76dd66bf4f-mm98s,19,16Mi,19.00,1
2025-04-23 04:10:57,nginx-basic-76dd66bf4f-mm98s,24,16Mi,24.00,1
2025-04-23 04:11:08,nginx-basic-76dd66bf4f-mm98s,31,16Mi,31.00,1
2025-04-23 04:11:18,nginx-basic-76dd66bf4f-mm98s,31,16Mi,31.00,1
2025-04-23 04:11:28,nginx-basic-76dd66bf4f-mm98s,38,16Mi,38.00,1
2025-04-23 04:11:38,nginx-basic-76dd66bf4f-mm98s,43,16Mi,43.00,1
2025-04-23 04:11:48,nginx-basic-76dd66bf4f-mm98s,43,16Mi,43.00,1
2025-04-23 04:11:58,nginx-basic-76dd66bf4f-mm98s,51,16Mi,51.00,1
2025-04-23 04:12:08,nginx-basic-76dd66bf4f-mm98s,56,17Mi,56.00,1
2025-04-23 04:12:18,nginx-basic-76dd66bf4f-mm98s,56,17Mi,56.00,1
2025-04-23 04:12:28,nginx-basic-76dd66bf4f-mm98s,66,17Mi,66.00,1
2025-04-23 04:12:39,nginx-basic-76dd66bf4f-mm98s,70,16Mi,70.00,1
2025-04-23 04:12:49,nginx-basic-76dd66bf4f-mm98s,70,16Mi,70.00,1
2025-04-23 04:12:59,nginx-basic-76dd66bf4f-mm98s,68,16Mi,68.00,1
2025-04-23 04:13:09,nginx-basic-76dd66bf4f-mm98s,60,17Mi,60.00,1
2025-04-23 04:13:19,nginx-basic-76dd66bf4f-mm98s,60,17Mi,60.00,1
2025-04-23 04:13:29,nginx-basic-76dd66bf4f-mm98s,49,16Mi,49.00,1
2025-04-23 04:13:39,nginx-basic-76dd66bf4f-mm98s,37,16Mi,37.00,1
2025-04-23 04:13:49,nginx-basic-76dd66bf4f-mm98s,37,16Mi,37.00,1
2025-04-23 04:14:00,nginx-basic-76dd66bf4f-mm98s,30,17Mi,30.00,1
2025-04-23 04:14:10,nginx-basic-76dd66bf4f-mm98s,20,16Mi,20.00,1
2025-04-23 04:14:20,nginx-basic-76dd66bf4f-mm98s,20,16Mi,20.00,1
2025-04-23 04:14:30,nginx-basic-76dd66bf4f-mm98s,8,16Mi,8.00,1
2025-04-23 04:14:40,nginx-basic-76dd66bf4f-mm98s,1,16Mi,1.00,1
2025-04-23 04:14:50,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:15:00,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:15:10,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:15:21,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:15:31,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:15:41,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:15:51,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:16:01,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:16:11,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:16:21,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:16:31,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:16:42,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:16:52,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:17:02,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:17:12,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
2025-04-23 04:17:22,nginx-basic-76dd66bf4f-mm98s,0,16Mi,0,1
