timestamp,pod,cpu(millicores),memory(bytes),%cpu,num_pods
2025-04-22 13:15:44,nginx-basic-76dd66bf4f-jq2m5,0,15Mi,0,1
2025-04-22 13:15:54,nginx-basic-76dd66bf4f-jq2m5,2,15Mi,2.00,1
2025-04-22 13:16:05,nginx-basic-76dd66bf4f-jq2m5,2,15Mi,2.00,1
2025-04-22 13:16:15,nginx-basic-76dd66bf4f-jq2m5,6,15Mi,6.00,1
2025-04-22 13:16:25,nginx-basic-76dd66bf4f-jq2m5,11,15Mi,11.00,1
2025-04-22 13:16:35,nginx-basic-76dd66bf4f-jq2m5,14,15Mi,14.00,1
2025-04-22 13:16:45,nginx-basic-76dd66bf4f-jq2m5,14,15Mi,14.00,1
2025-04-22 13:16:55,nginx-basic-76dd66bf4f-jq2m5,18,16Mi,18.00,1
2025-04-22 13:17:05,nginx-basic-76dd66bf4f-jq2m5,25,16Mi,25.00,1
2025-04-22 13:17:15,nginx-basic-76dd66bf4f-jq2m5,25,16Mi,25.00,1
2025-04-22 13:17:26,nginx-basic-76dd66bf4f-jq2m5,30,16Mi,30.00,1
2025-04-22 13:17:36,nginx-basic-76dd66bf4f-jq2m5,34,16Mi,34.00,1
2025-04-22 13:17:46,nginx-basic-76dd66bf4f-jq2m5,34,16Mi,34.00,1
2025-04-22 13:17:56,nginx-basic-76dd66bf4f-jq2m5,42,16Mi,42.00,1
2025-04-22 13:18:06,nginx-basic-76dd66bf4f-jq2m5,47,16Mi,47.00,1
2025-04-22 13:18:16,nginx-basic-76dd66bf4f-jq2m5,47,16Mi,47.00,1
2025-04-22 13:18:26,nginx-basic-76dd66bf4f-jq2m5,59,16Mi,59.00,1
2025-04-22 13:18:36,nginx-basic-76dd66bf4f-jq2m5,66,16Mi,66.00,1
2025-04-22 13:18:47,nginx-basic-76dd66bf4f-jq2m5,66,16Mi,66.00,1
2025-04-22 13:18:57,nginx-basic-76dd66bf4f-jq2m5,72,16Mi,72.00,1
2025-04-22 13:19:07,nginx-basic-76dd66bf4f-jq2m5,72,16Mi,72.00,1
2025-04-22 13:19:17,nginx-basic-76dd66bf4f-jq2m5,72,16Mi,72.00,1
2025-04-22 13:19:27,nginx-basic-76dd66bf4f-jq2m5,62,16Mi,62.00,1
2025-04-22 13:19:37,nginx-basic-76dd66bf4f-jq2m5,49,16Mi,49.00,1
2025-04-22 13:19:47,nginx-basic-76dd66bf4f-jq2m5,49,16Mi,49.00,1
2025-04-22 13:19:57,nginx-basic-76dd66bf4f-jq2m5,40,17Mi,40.00,1
2025-04-22 13:20:07,nginx-basic-76dd66bf4f-jq2m5,31,16Mi,31.00,1
2025-04-22 13:20:18,nginx-basic-76dd66bf4f-jq2m5,31,16Mi,31.00,1
2025-04-22 13:20:28,nginx-basic-76dd66bf4f-jq2m5,22,16Mi,22.00,1
2025-04-22 13:20:38,nginx-basic-76dd66bf4f-jq2m5,10,16Mi,10.00,1
2025-04-22 13:20:48,nginx-basic-76dd66bf4f-jq2m5,10,16Mi,10.00,1
2025-04-22 13:20:58,nginx-basic-76dd66bf4f-jq2m5,1,16Mi,1.00,1
2025-04-22 13:21:08,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:21:18,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:21:28,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:21:39,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:21:49,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:21:59,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:22:09,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:22:19,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:22:29,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:22:39,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:22:50,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:23:00,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:23:10,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:23:20,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:23:30,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:23:40,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:23:50,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:24:00,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:24:11,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:24:21,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:24:31,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:24:41,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:24:51,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:25:01,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:25:11,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:25:21,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:25:32,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:25:42,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:25:52,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:26:02,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:26:12,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:26:22,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:26:33,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:26:43,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:26:53,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:27:03,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:27:13,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:27:23,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:27:33,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:27:43,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:27:54,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:28:04,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:28:14,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:28:24,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:28:34,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:28:44,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:28:54,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
2025-04-22 13:29:04,nginx-basic-76dd66bf4f-jq2m5,0,16Mi,0,1
