timestamp,pod,cpu(millicores),memory(bytes),%cpu,num_pods
2025-04-22 12:53:09,nginx-basic-76dd66bf4f-vg928,1,15Mi,1.00,1
2025-04-22 12:53:19,nginx-basic-76dd66bf4f-vg928,1,15Mi,1.00,1
2025-04-22 12:53:30,nginx-basic-76dd66bf4f-vg928,1,15Mi,1.00,1
2025-04-22 12:53:40,nginx-basic-76dd66bf4f-vg928,1,15Mi,1.00,1
2025-04-22 12:53:50,nginx-basic-76dd66bf4f-vg928,1,15Mi,1.00,1
2025-04-22 12:54:00,nginx-basic-76dd66bf4f-vg928,2,15Mi,2.00,1
2025-04-22 12:54:10,nginx-basic-76dd66bf4f-vg928,2,15Mi,2.00,1
2025-04-22 12:54:20,nginx-basic-76dd66bf4f-vg928,3,15Mi,3.00,1
2025-04-22 12:54:30,nginx-basic-76dd66bf4f-vg928,3,15Mi,3.00,1
2025-04-22 12:54:41,nginx-basic-76dd66bf4f-vg928,3,15Mi,3.00,1
2025-04-22 12:54:51,nginx-basic-76dd66bf4f-vg928,3,15Mi,3.00,1
2025-04-22 12:55:01,nginx-basic-76dd66bf4f-vg928,3,15Mi,3.00,1
2025-04-22 12:55:11,nginx-basic-76dd66bf4f-vg928,4,15Mi,4.00,1
2025-04-22 12:55:21,nginx-basic-76dd66bf4f-vg928,4,15Mi,4.00,1
2025-04-22 12:55:31,nginx-basic-76dd66bf4f-vg928,4,15Mi,4.00,1
2025-04-22 12:55:42,nginx-basic-76dd66bf4f-vg928,4,15Mi,4.00,1
2025-04-22 12:55:52,nginx-basic-76dd66bf4f-vg928,5,15Mi,5.00,1
2025-04-22 12:56:02,nginx-basic-76dd66bf4f-vg928,5,15Mi,5.00,1
2025-04-22 12:56:12,nginx-basic-76dd66bf4f-vg928,5,15Mi,5.00,1
2025-04-22 12:56:22,nginx-basic-76dd66bf4f-vg928,5,15Mi,5.00,1
2025-04-22 12:56:32,nginx-basic-76dd66bf4f-vg928,5,15Mi,5.00,1
2025-04-22 12:56:42,nginx-basic-76dd66bf4f-vg928,6,15Mi,6.00,1
2025-04-22 12:56:52,nginx-basic-76dd66bf4f-vg928,6,15Mi,6.00,1
2025-04-22 12:57:03,nginx-basic-76dd66bf4f-vg928,6,15Mi,6.00,1
2025-04-22 12:57:13,nginx-basic-76dd66bf4f-vg928,6,15Mi,6.00,1
2025-04-22 12:57:23,nginx-basic-76dd66bf4f-vg928,6,15Mi,6.00,1
2025-04-22 12:57:33,nginx-basic-76dd66bf4f-vg928,6,15Mi,6.00,1
2025-04-22 12:57:43,nginx-basic-76dd66bf4f-vg928,7,15Mi,7.00,1
2025-04-22 12:57:53,nginx-basic-76dd66bf4f-vg928,7,15Mi,7.00,1
2025-04-22 12:58:03,nginx-basic-76dd66bf4f-vg928,7,15Mi,7.00,1
2025-04-22 12:58:14,nginx-basic-76dd66bf4f-vg928,7,15Mi,7.00,1
2025-04-22 12:58:24,nginx-basic-76dd66bf4f-vg928,7,15Mi,7.00,1
2025-04-22 12:58:34,nginx-basic-76dd66bf4f-vg928,7,15Mi,7.00,1
2025-04-22 12:58:44,nginx-basic-76dd66bf4f-vg928,6,15Mi,6.00,1
2025-04-22 12:58:54,nginx-basic-76dd66bf4f-vg928,6,16Mi,6.00,1
2025-04-22 12:59:04,nginx-basic-76dd66bf4f-vg928,6,16Mi,6.00,1
2025-04-22 12:59:14,nginx-basic-76dd66bf4f-vg928,5,15Mi,5.00,1
2025-04-22 12:59:24,nginx-basic-76dd66bf4f-vg928,4,15Mi,4.00,1
