timestamp,pod,cpu(millicores),memory(bytes),%cpu,num_pods
2025-04-15 20:43:36,nginx-basic-76dd66bf4f-wh5lk,0,15Mi,0,1
2025-04-15 20:43:46,nginx-basic-76dd66bf4f-wh5lk,0,15Mi,0,1
2025-04-15 20:43:56,nginx-basic-76dd66bf4f-wh5lk,1,15Mi,1.00,1
2025-04-15 20:44:06,nginx-basic-76dd66bf4f-wh5lk,1,15Mi,1.00,1
2025-04-15 20:44:16,nginx-basic-76dd66bf4f-wh5lk,1,15Mi,1.00,1
2025-04-15 20:44:26,nginx-basic-76dd66bf4f-wh5lk,1,15Mi,1.00,1
2025-04-15 20:44:36,nginx-basic-76dd66bf4f-wh5lk,2,15Mi,2.00,1
2025-04-15 20:44:47,nginx-basic-76dd66bf4f-wh5lk,2,15Mi,2.00,1
2025-04-15 20:44:57,nginx-basic-76dd66bf4f-wh5lk,2,15Mi,2.00,1
2025-04-15 20:45:07,nginx-basic-76dd66bf4f-wh5lk,3,15Mi,3.00,1
2025-04-15 20:45:17,nginx-basic-76dd66bf4f-wh5lk,3,15Mi,3.00,1
2025-04-15 20:45:27,nginx-basic-76dd66bf4f-wh5lk,3,15Mi,3.00,1
2025-04-15 20:45:37,nginx-basic-76dd66bf4f-wh5lk,3,15Mi,3.00,1
2025-04-15 20:45:47,nginx-basic-76dd66bf4f-wh5lk,4,15Mi,4.00,1
2025-04-15 20:45:57,nginx-basic-76dd66bf4f-wh5lk,4,15Mi,4.00,1
2025-04-15 20:46:07,nginx-basic-76dd66bf4f-wh5lk,4,15Mi,4.00,1
2025-04-15 20:46:18,nginx-basic-76dd66bf4f-wh5lk,4,15Mi,4.00,1
2025-04-15 20:46:28,nginx-basic-76dd66bf4f-wh5lk,4,15Mi,4.00,1
2025-04-15 20:46:38,nginx-basic-76dd66bf4f-wh5lk,5,15Mi,5.00,1
2025-04-15 20:46:48,nginx-basic-76dd66bf4f-wh5lk,5,15Mi,5.00,1
2025-04-15 20:46:58,nginx-basic-76dd66bf4f-wh5lk,5,15Mi,5.00,1
2025-04-15 20:47:08,nginx-basic-76dd66bf4f-wh5lk,5,15Mi,5.00,1
2025-04-15 20:47:18,nginx-basic-76dd66bf4f-wh5lk,6,15Mi,6.00,1
2025-04-15 20:47:28,nginx-basic-76dd66bf4f-wh5lk,6,15Mi,6.00,1
2025-04-15 20:47:38,nginx-basic-76dd66bf4f-wh5lk,6,15Mi,6.00,1
2025-04-15 20:47:49,nginx-basic-76dd66bf4f-wh5lk,6,15Mi,6.00,1
2025-04-15 20:47:59,nginx-basic-76dd66bf4f-wh5lk,6,15Mi,6.00,1
2025-04-15 20:48:09,nginx-basic-76dd66bf4f-wh5lk,6,15Mi,6.00,1
2025-04-15 20:48:19,nginx-basic-76dd66bf4f-wh5lk,7,15Mi,7.00,1
2025-04-15 20:48:29,nginx-basic-76dd66bf4f-wh5lk,7,15Mi,7.00,1
2025-04-15 20:48:39,nginx-basic-76dd66bf4f-wh5lk,7,15Mi,7.00,1
2025-04-15 20:48:49,nginx-basic-76dd66bf4f-wh5lk,7,15Mi,7.00,1
2025-04-15 20:48:59,nginx-basic-76dd66bf4f-wh5lk,7,15Mi,7.00,1
2025-04-15 20:49:09,nginx-basic-76dd66bf4f-wh5lk,7,15Mi,7.00,1
2025-04-15 20:49:20,nginx-basic-76dd66bf4f-wh5lk,6,16Mi,6.00,1
2025-04-15 20:49:30,nginx-basic-76dd66bf4f-wh5lk,6,16Mi,6.00,1
2025-04-15 20:49:40,nginx-basic-76dd66bf4f-wh5lk,5,15Mi,5.00,1
2025-04-15 20:49:50,nginx-basic-76dd66bf4f-wh5lk,4,15Mi,4.00,1
2025-04-15 20:50:00,nginx-basic-76dd66bf4f-wh5lk,4,15Mi,4.00,1
2025-04-15 20:50:10,nginx-basic-76dd66bf4f-wh5lk,4,15Mi,4.00,1
2025-04-15 20:50:20,nginx-basic-76dd66bf4f-wh5lk,3,15Mi,3.00,1
2025-04-15 20:50:30,nginx-basic-76dd66bf4f-wh5lk,3,15Mi,3.00,1
2025-04-15 20:50:40,nginx-basic-76dd66bf4f-wh5lk,2,15Mi,2.00,1
2025-04-15 20:50:51,nginx-basic-76dd66bf4f-wh5lk,1,15Mi,1.00,1
2025-04-15 20:51:01,nginx-basic-76dd66bf4f-wh5lk,1,15Mi,1.00,1
2025-04-15 20:51:11,nginx-basic-76dd66bf4f-wh5lk,0,15Mi,0,1
