timestamp,pod,cpu(millicores),memory(bytes),%cpu,num_pods
2025-04-23 02:01:44,nginx-basic-76dd66bf4f-snf9v,3,15Mi,3.00,1
2025-04-23 02:01:54,nginx-basic-76dd66bf4f-snf9v,1,15Mi,1.00,1
2025-04-23 02:02:04,nginx-basic-76dd66bf4f-snf9v,1,15Mi,1.00,1
2025-04-23 02:02:14,nginx-basic-76dd66bf4f-snf9v,4,15Mi,4.00,1
2025-04-23 02:02:24,nginx-basic-76dd66bf4f-snf9v,8,15Mi,8.00,1
2025-04-23 02:02:34,nginx-basic-76dd66bf4f-snf9v,8,15Mi,8.00,1
2025-04-23 02:02:45,nginx-basic-76dd66bf4f-snf9v,12,16Mi,12.00,1
2025-04-23 02:02:55,nginx-basic-76dd66bf4f-snf9v,15,15Mi,15.00,1
2025-04-23 02:03:05,nginx-basic-76dd66bf4f-snf9v,15,15Mi,15.00,1
2025-04-23 02:03:15,nginx-basic-76dd66bf4f-snf9v,20,16Mi,20.00,1
2025-04-23 02:03:25,nginx-basic-76dd66bf4f-snf9v,27,16Mi,27.00,1
2025-04-23 02:03:35,nginx-basic-76dd66bf4f-snf9v,32,16Mi,32.00,1
2025-04-23 02:03:45,nginx-basic-76dd66bf4f-snf9v,32,16Mi,32.00,1
2025-04-23 02:03:55,nginx-basic-76dd66bf4f-snf9v,38,16Mi,38.00,1
2025-04-23 02:04:06,nginx-basic-76dd66bf4f-snf9v,44,16Mi,44.00,1
2025-04-23 02:04:16,nginx-basic-76dd66bf4f-snf9v,44,16Mi,44.00,1
2025-04-23 02:04:26,nginx-basic-76dd66bf4f-snf9v,51,16Mi,51.00,1
2025-04-23 02:04:36,nginx-basic-76dd66bf4f-snf9v,59,16Mi,59.00,1
2025-04-23 02:04:46,nginx-basic-76dd66bf4f-snf9v,59,16Mi,59.00,2
2025-04-23 02:04:56,nginx-basic-76dd66bf4f-snf9v,61,16Mi,61.00,2
2025-04-23 02:05:06,nginx-basic-76dd66bf4f-9z58t,1,15Mi,1.00,2
2025-04-23 02:05:06,nginx-basic-76dd66bf4f-snf9v,68,16Mi,68.00,2
2025-04-23 02:05:16,nginx-basic-76dd66bf4f-9z58t,1,15Mi,1.00,2
2025-04-23 02:05:16,nginx-basic-76dd66bf4f-snf9v,68,16Mi,68.00,2
2025-04-23 02:05:27,nginx-basic-76dd66bf4f-9z58t,0,15Mi,0,2
2025-04-23 02:05:27,nginx-basic-76dd66bf4f-snf9v,63,16Mi,63.00,2
2025-04-23 02:05:37,nginx-basic-76dd66bf4f-9z58t,0,15Mi,0,2
2025-04-23 02:05:37,nginx-basic-76dd66bf4f-snf9v,56,16Mi,56.00,2
2025-04-23 02:05:47,nginx-basic-76dd66bf4f-9z58t,0,15Mi,0,2
2025-04-23 02:05:47,nginx-basic-76dd66bf4f-snf9v,56,16Mi,56.00,2
2025-04-23 02:05:57,nginx-basic-76dd66bf4f-9z58t,0,15Mi,0,2
2025-04-23 02:05:57,nginx-basic-76dd66bf4f-snf9v,45,16Mi,45.00,2
2025-04-23 02:06:07,nginx-basic-76dd66bf4f-9z58t,1,15Mi,1.00,2
2025-04-23 02:06:07,nginx-basic-76dd66bf4f-snf9v,35,16Mi,35.00,2
2025-04-23 02:06:17,nginx-basic-76dd66bf4f-9z58t,1,15Mi,1.00,2
2025-04-23 02:06:17,nginx-basic-76dd66bf4f-snf9v,35,16Mi,35.00,2
2025-04-23 02:06:28,nginx-basic-76dd66bf4f-9z58t,0,15Mi,0,2
2025-04-23 02:06:28,nginx-basic-76dd66bf4f-snf9v,28,16Mi,28.00,2
