timestamp,pod,cpu(millicores),memory(bytes),%cpu,num_pods
2025-04-22 23:08:36,nginx-basic-76dd66bf4f-xx8s7,0,15Mi,0,1
2025-04-22 23:08:47,nginx-basic-76dd66bf4f-xx8s7,0,15Mi,0,1
2025-04-22 23:08:57,nginx-basic-76dd66bf4f-xx8s7,1,15Mi,1.00,1
2025-04-22 23:09:07,nginx-basic-76dd66bf4f-xx8s7,3,15Mi,3.00,1
2025-04-22 23:09:17,nginx-basic-76dd66bf4f-xx8s7,3,15Mi,3.00,1
2025-04-22 23:09:27,nginx-basic-76dd66bf4f-xx8s7,5,15Mi,5.00,1
2025-04-22 23:09:37,nginx-basic-76dd66bf4f-xx8s7,7,16Mi,7.00,1
2025-04-22 23:09:47,nginx-basic-76dd66bf4f-xx8s7,7,16Mi,7.00,1
2025-04-22 23:09:57,nginx-basic-76dd66bf4f-xx8s7,9,15Mi,9.00,1
2025-04-22 23:10:08,nginx-basic-76dd66bf4f-xx8s7,11,16Mi,11.00,1
2025-04-22 23:10:18,nginx-basic-76dd66bf4f-xx8s7,11,16Mi,11.00,1
2025-04-22 23:10:28,nginx-basic-76dd66bf4f-xx8s7,14,16Mi,14.00,1
2025-04-22 23:10:38,nginx-basic-76dd66bf4f-xx8s7,15,16Mi,15.00,1
2025-04-22 23:10:48,nginx-basic-76dd66bf4f-xx8s7,15,16Mi,15.00,1
2025-04-22 23:10:58,nginx-basic-76dd66bf4f-xx8s7,16,16Mi,16.00,1
2025-04-22 23:11:08,nginx-basic-76dd66bf4f-xx8s7,21,16Mi,21.00,1
2025-04-22 23:11:18,nginx-basic-76dd66bf4f-xx8s7,21,16Mi,21.00,1
2025-04-22 23:11:28,nginx-basic-76dd66bf4f-xx8s7,23,16Mi,23.00,1
2025-04-22 23:11:39,nginx-basic-76dd66bf4f-xx8s7,27,16Mi,27.00,1
2025-04-22 23:11:49,nginx-basic-76dd66bf4f-xx8s7,27,16Mi,27.00,1
2025-04-22 23:11:59,nginx-basic-76dd66bf4f-xx8s7,30,16Mi,30.00,1
